ant;alpha=4, beta=1, phero_decrease=0.03;8.412600017;103.4974747
ant;alpha=4, beta=3, phero_decrease=0.03;7.026099968;103.9203102
ant;alpha=4, beta=2, phero_decrease=0.03;6.025100017;103.9411255
ant;alpha=3, beta=0, phero_decrease=0.01;7.166900039;104.2964646
ant;alpha=4, beta=0, phero_decrease=0.02;7.818600011;104.2964646
ant;alpha=3, beta=2, phero_decrease=0.01;7.520200038;104.7695526
ant;alpha=3, beta=1, phero_decrease=0.04;8.534200001;104.8406204
ant;alpha=4, beta=2, phero_decrease=0.04;6.875199986;105.3553391
ant;alpha=3, beta=3, phero_decrease=0.02;6.111399984;105.4558441
ant;alpha=4, beta=0, phero_decrease=0.01;7.576300073;105.4680374
ant;alpha=3, beta=3, phero_decrease=0.03;7.400199986;106.0416306
ant;alpha=3, beta=0, phero_decrease=0.03;8.062700009;106.3467171
ant;alpha=3, beta=1, phero_decrease=0.01;6.841100001;108.0330086
ant;alpha=2, beta=4, phero_decrease=0.01;7.428299975;108.6776695
ant;alpha=4, beta=2, phero_decrease=0.02;6.730699968;108.890873
ant;alpha=2, beta=2, phero_decrease=0.04;7.429300046;109.3050865
ant;alpha=2, beta=1, phero_decrease=0.01;8.3352;109.7903679
ant;alpha=2, beta=1, phero_decrease=0.03;8.449399972;109.9116882
ant;alpha=2, beta=1, phero_decrease=0.0;7.313200021;109.9619408
ant;alpha=2, beta=1, phero_decrease=0.02;7.213499975;110.618795
ant;alpha=2, beta=3, phero_decrease=0.02;6.3398;110.627417
ant;alpha=3, beta=0, phero_decrease=0.04;6.586199951;110.882251
ant;alpha=2, beta=2, phero_decrease=0.02;8.604699969;111.1126984
ant;alpha=2, beta=4, phero_decrease=0.02;6.719900036;112.8492424
ant;alpha=2, beta=2, phero_decrease=0.03;8.026400042;112.9411255
ant;alpha=2, beta=4, phero_decrease=0.03;7.208400011;113.7989899
ant;alpha=3, beta=4, phero_decrease=0.02;6.419400024;114.1421356
ant;alpha=4, beta=0, phero_decrease=0.03;6.310100007;114.2964646
ant;alpha=2, beta=3, phero_decrease=0.0;7.620300055;114.4055916
ant;alpha=2, beta=4, phero_decrease=0.0;7.420799994;114.5060967
ant;alpha=2, beta=3, phero_decrease=0.03;6.568900037;114.7487373
ant;alpha=2, beta=2, phero_decrease=0.0;7.043299961;115.5477272
ant;alpha=3, beta=2, phero_decrease=0.02;6.462099981;115.6482323
ant;alpha=2, beta=0, phero_decrease=0.01;8.247099972;117.1248917
ant;alpha=2, beta=2, phero_decrease=0.01;6.950500035;117.5979797
ant;alpha=2, beta=4, phero_decrease=0.04;5.504000044;118.0918831
ant;alpha=2, beta=0, phero_decrease=0.03;6.808599997;119.8319985
ant;alpha=1, beta=3, phero_decrease=0.04;6.653100014;122.2842712
ant;alpha=2, beta=0, phero_decrease=0.02;6.39659996;122.4177849
ant;alpha=2, beta=0, phero_decrease=0.0;6.156500006;123.0746391
ant;alpha=1, beta=4, phero_decrease=0.02;5.981299949;123.1126984
ant;alpha=2, beta=0, phero_decrease=0.04;7.562000012;123.8319985
ant;alpha=1, beta=2, phero_decrease=0.0;5.973099995;124.0832611
ant;alpha=2, beta=3, phero_decrease=0.04;5.15449996;126.3553391
ant;alpha=1, beta=2, phero_decrease=0.01;5.591200042;126.4472222
ant;alpha=1, beta=4, phero_decrease=0.03;5.017200065;126.991378
ant;alpha=1, beta=3, phero_decrease=0.02;5.879600024;129.7193001
ant;alpha=1, beta=4, phero_decrease=0.04;5.690800023;130.4558441
ant;alpha=2, beta=1, phero_decrease=0.04;6.964700007;130.51829
ant;alpha=1, beta=3, phero_decrease=0.01;5.969899988;130.6482323
ant;alpha=1, beta=2, phero_decrease=0.04;5.800000048;131.7903679
ant;alpha=1, beta=2, phero_decrease=0.02;5.485900021;136.0832611
ant;alpha=1, beta=0, phero_decrease=0.0;4.838800025;137.5599205
ant;alpha=1, beta=0, phero_decrease=0.04;4.651099968;139.4386002
ant;alpha=1, beta=1, phero_decrease=0.0;5.924799991;141.6101731
ant;alpha=1, beta=3, phero_decrease=0.03;4.799600029;141.8406204
ant;alpha=1, beta=1, phero_decrease=0.01;4.605699968;141.882251
ant;alpha=1, beta=4, phero_decrease=0.01;4.677899933;142.1837662
ant;alpha=1, beta=3, phero_decrease=0.0;5.55999999;142.6690476
ant;alpha=1, beta=4, phero_decrease=0.0;4.679899979;143.5771645
ant;alpha=1, beta=1, phero_decrease=0.02;4.704299998;144.882251
ant;alpha=0, beta=3, phero_decrease=0.01;3.729499984;145.2045815
ant;alpha=0, beta=4, phero_decrease=0.03;3.406399989;145.4264069
ant;alpha=0, beta=4, phero_decrease=0.04;3.93130002;145.9619408
ant;alpha=1, beta=0, phero_decrease=0.01;5.175000048;146.7523087
ant;alpha=1, beta=1, phero_decrease=0.04;5.062200046;147.0035713
ant;alpha=0, beta=2, phero_decrease=0.03;4.14849999;147.1040764
ant;alpha=1, beta=0, phero_decrease=0.03;4.935599995;149.0954544
ant;alpha=0, beta=1, phero_decrease=0.0;3.336400032;150.0746391
ant;alpha=0, beta=2, phero_decrease=0.0;3.464199948;151.1751442
ant;alpha=0, beta=4, phero_decrease=0.01;3.442599964;151.254834
ant;alpha=0, beta=4, phero_decrease=0.0;3.57650001;151.4766594
ant;alpha=0, beta=3, phero_decrease=0.0;3.513900042;152.6690476
ant;alpha=0, beta=3, phero_decrease=0.02;4.358200049;152.6898628
ant;alpha=1, beta=0, phero_decrease=0.02;4.299699926;153.7020561
ant;alpha=1, beta=2, phero_decrease=0.03;4.192400002;154.51829
ant;alpha=1, beta=1, phero_decrease=0.03;5.069800043;154.5391052
ant;alpha=0, beta=2, phero_decrease=0.01;3.683399987;155.5893578
ant;alpha=0, beta=3, phero_decrease=0.03;3.83099997;155.9116882
ant;alpha=0, beta=0, phero_decrease=0.0;3.262200022;157.8025612
ant;alpha=0, beta=0, phero_decrease=0.01;3.319200015;157.8233765
ant;alpha=0, beta=1, phero_decrease=0.02;3.6977;159.3172798
ant;alpha=0, beta=4, phero_decrease=0.02;4.071700048;160.5979797
ant;alpha=0, beta=0, phero_decrease=0.02;3.67760005;161.1665222
ant;alpha=0, beta=2, phero_decrease=0.04;3.684200001;161.6396103
ant;alpha=0, beta=2, phero_decrease=0.02;3.877799964;163.246212
ant;alpha=0, beta=1, phero_decrease=0.03;4.701600027;163.4386002
ant;alpha=0, beta=1, phero_decrease=0.01;3.764199996;163.8528137
ant;alpha=0, beta=0, phero_decrease=0.04;3.810399961;164.0452019
ant;alpha=0, beta=3, phero_decrease=0.04;3.746000028;165.2756493
ant;alpha=0, beta=1, phero_decrease=0.04;3.753399968;166.9533188
ant;alpha=0, beta=0, phero_decrease=0.03;3.432899976;169.773124
